text,category,subcategory,language,is_sarcastic
Yamuna Vihar mein 1 mahine se malba nahi uthaya gaya. Barsaat mein ye sab keechad ban jayega. @MCD_Delhi,municipal_traffic_obstruction,construction_debris_blocking_road,Hinglish,No
Uttam Nagar East road par minor cave-in but expanding.,infrastructure_failures,road_sinking_cave_ins,English,No
Janakpuri District Centre ke meat stall me safai nahi hai.,public_health_risks,meat_shop_hygiene_violations,Hinglish,No
"Our street in GK-2 is so posh, even the black spot of garbage here is 'premium' and 'imported'. Thanks @MCD_Delhi!",sanitation_and_waste,black_spots_of_garbage,English,Yes
"I thought I bought a house in Alaknanda, but MCD decided it’s a shopping center. What a pleasant surprise!",illegal_construction_and_encroachment,land_misuse_residential_to_commercial,English,Yes
कड़कड़डूमा पार्क में रखरखाव की स्थिति बहुत खराब है।,green_and_urban_ecology,park_maintenance_issues,Hindi,No
Tilak Nagar me proper anti-larval treatment nahi ho raha.,public_health_risks,dengue_malaria_risk,Hinglish,No
Rohini Sector 11 me chicken shop ka floor ganda hai.,public_health_risks,meat_shop_hygiene_violations,Hinglish,No
Shahdara ke plots mein land use change bina permit ke ho रहा hai aur residents ka commute affect हो रहा है.,illegal_construction_and_encroachment,change_of_land_use_without_permit,Hinglish,No
"मलवीय नगर ke school mein teachers absent hain, students ko padhaai mein problem ho rahi hai.",education_and_civic_institutions,teacher_absenteeism,Hindi,No
Model Town ka government land ab private shops aur parking ke liye misuse ho गया. Thanks @MCD_Delhi!,illegal_construction_and_encroachment,government_land_encroachment,English,Yes
Great! Shahdara me meat hygiene rules optional ho gaye hain.,animal_related_issues,unauthorized_meat_markets,English,Yes
दिल्ली ki streets par waterlogging se citizens ka daily life कठिन हो गया है।,municipal_traffic_obstruction,waterlogging_stopping_traffic,Hindi,No
"@MCD_Delhi, Karol Bagh ke municipal office me officials abuse power perfectly. Residents impressed!",governance,abuse_of_official_power,English,Yes
Chandni Chowk ke signals ab sirf time-pass ke liye hain. Thank you MCD for this entertainment!,electrical_infrastructure,traffic_blinkers_municipal,English,Yes
Dwarka Sector 14 mein loose wires ko landmark bana do!,electrical_infrastructure,loose_municipal_wires,Hinglish,Yes
Uncontrolled hawker encroachment in New Rajinder Nagar market area. Residents cannot park their own cars.,illegal_construction_and_encroachment,hawker_encroachment,English,No
Mayur Vihar Phase 1 mein society ke bahar storm drain ka cover toot gaya.,infrastructure_failures,damaged_storm_water_drains,Hinglish,No
Huge amount of animal waste reported on the main road of Tilak Nagar market. It is narrowing the driving space.,sanitation_and_waste,animal_waste_on_roads,English,No
जंगपुरा में संपति विभाग के ठेकेदार का भुगतान लटकाने के लिए अधिकारी रिश्वत की मांग कर रहे हैं। शर्मनाक!,governance,contractor_payment_delays,Hindi,No
"MCD ki kripa se humare yahan ke stray animals ab 'Self-Healing' seekh chuke hain, kyunki help toh milti nahi!",animal_related_issues,animal_cruelty_complaints,Hinglish,Yes
MCD has successfully turned our park in Karol Bagh into a 'Plastic Museum'. Every single-use plastic since 1990 is available here!,sanitation_and_waste,plastic_waste_accumulation,English,Yes
South Extension Part 2 me garbage abhi tak wahi pada hai. #DelhiCM notice karo!,sanitation_and_waste,garbage_not_collected,English,Yes
Civil Lines mein VVIP area hone ke baad bhi staff ne residents ke sath batameezi ki. No respect for anyone.,governance,staff_misconduct,Hinglish,No
जनकपुरी में आवारा कुत्तों के काटने के मामले बढ़ रहे हैं।,animal_related_issues,stray_dog_menace_bite_cases,Hindi,No
Janakpuri Block C ke lanes me dustbins kaafi din se overflow. Urgent action required.,sanitation_and_waste,overflowing_dhalaos_dustbins,Hinglish,No
Laxmi Nagar ki galiyon mein purane cooler phenke hue hain jinme barish ka pani jama hai. Action lo.,public_health_risks,stagnant_water_in_coolers_tyres,Hinglish,No
Rajouri Garden metro ke paas food cart me flies hain.,public_health_risks,unhygienic_food_stalls,Hinglish,No
"Rohini Sector 12 mein water pump motor fail ho gaya hai, urgent repair required.",electrical_infrastructure,water_pump_motor_issues,Hindi,No
मालवीय नगर में स्ट्रीट विक्रेताओं के कारण लोगों का सफर कठिन हो गया है।,illegal_construction_and_encroachment,illegal_street_vendors,Hindi,No
Sarita Vihar Pocket L road is covered in blood and waste from the unauthorized meat market. Please clean it immediately.,animal_related_issues,unauthorized_meat_markets,Hinglish,No
Lajpat Nagar ke extra floors abhi tak illegal condition me hain. Residents complain.,illegal_construction_and_encroachment,illegal_construction_extra_floors_balconies,Hinglish,No
Mubarakpur mein bina kisi approval ke 200 plots kaat diye gaye hain. Gareeb logo ka paisa doob jayega.,illegal_construction_and_encroachment,unauthorized_colony_development,Hinglish,No
तिलक नगर में अवैध रेहड़ी वालों ने पूरी सड़क ही घेर ली है। एम्बुलेंस निकलने की भी जगह नहीं है।,illegal_construction_and_encroachment,illegal_street_vendors,Hindi,No
Congratulations @MCD_Delhi! You have successfully turned Pitampura into a block of Swiss Cheese with all these holes.,illegal_construction_and_encroachment,unauthorized_basement_digging,English,Yes
Rohini Sector 7 ki main market ki wall pe log khule mein peshab karte hain. Ladies ka nikalna mushkil hai.,public_health_risks,public_urination_hotspots,Hinglish,No
Who needs CCTV when we have brave thieves stealing LED panels right under the nose of @MCD_Delhi in CP?,electrical_infrastructure,decorative_light_theft_damage,English,Yes
Bhai ye Pitampura mein sadak pe mitti kyun hai itni? Builder ne pura rasta block kiya hua hai. #DelhiTraffic,illegal_construction_and_encroachment,building_material_dumping_on_public_land,Hinglish,No
"Thanks @MCD_Delhi! The councillor says the budget is passed, but the JE says there is no money for Rohini. Great team work!",governance,councillor_coordination_failure,English,Yes
कड़कड़डूमा पार्क में बिना अनुमति के प्रदर्शनी लगाई गई है।,green_and_urban_ecology,unauthorized_park_usage_events,Hindi,No
Model Town mein drain cover maintenance sirf theory mein hota hai.,infrastructure_failures,missing_drainage_covers,Hinglish,Yes
"Lajpat Nagar ke park me machhar bahut badh gaye hain, malaria ka khatra hai.",public_health_risks,dengue_malaria_risk,Hinglish,No
"@MCD_Delhi, thanks for the new 'Information Kiosk' in Lajpat Nagar. It's actually a cigarette shop blocking the zebra crossing, but great job!",illegal_construction_and_encroachment,unauthorized_kiosks,English,Yes
No refrigeration in several meat shops in Malviya Nagar market. Selling stale meat to unsuspecting people.,public_health_risks,meat_shop_hygiene_violations,English,No
"Rohini Sector 10 ke school ke khane ki quality bilkul kharab hai, please repair @MCD_Delhi.",education_and_civic_institutions,mid_day_meal_quality_issues,Hinglish,No
Pitampura mein naali safai optional hai kya?,infrastructure_failures,drainage_overflow,Hinglish,Yes
Siri Fort area ke residential blocks ke bahar hawkers ne kabza kiya hai. Residents are facing security issues.,municipal_traffic_obstruction,hawker_encroachment_on_footpaths,Hinglish,No
Thanks MCD for the 'Natural Light'—which is now blocked by the illegal extra floors my neighbor built against MPD norms!,illegal_construction_and_encroachment,master_plan_violations,English,Yes
Special thanks to MCD for using 'Magic Paint' in Sultanpuri that disappears exactly when you need it!,infrastructure_failures,road_marking_faded,English,Yes
Shahdara ki road par girti tree ne traffic aur pedestrian path block कर दिया है.,municipal_traffic_obstruction,fallen_tree_blocking_road,Hinglish,No
Dangerous electrical pole leaning in Mukherjee Nagar. Reported 5 times. MCD says it's not their department. Total apathy.,governance,departmental_negligence,English,No
मयूर विहार के स्कूल में शॉर्ट सर्किट की वजह से दो पंखे जल गए। शुक्र है बच्चे उस समय वहां नहीं थे। @MCD_Delhi,education_and_civic_institutions,water_electricity_issues_in_schools,Hindi,No
"Commercial building at Plot 45, Tagore Garden is using its stilt parking for scrap storage. Serious fire risk reported.",illegal_construction_and_encroachment,parking_space_misuse_in_commercial_buildings,English,No
Palam area is becoming a health hazard. Public urination hotspots are everywhere near the railway station.,public_health_risks,public_urination_hotspots,English,No
